newspaper_id	time_ut	title	url	file_name
daily-mirror-lk	1652951700	Fuel not sold at R.121 a liter to MPs, if they want fuel, must stand in the queue- CPC trade unions	https://www.dailymirror.lk/top_story/Fuel-not-sold-at-R-121-a-liter-to-MPs-if-they-want-fuel-must-stand-in-the-queue-CPC-trade-unions/155-237327	/tmp/news_lk2/articles/4f/4fa23139.json
daily-mirror-lk	1652951700	Fuel not sold at R.121 a liter to MPs, if they want fuel, must stand in the queue- CPC trade unions	https://www.dailymirror.lk/latest_news/Fuel-not-sold-at-R-121-a-liter-to-MPs-if-they-want-fuel-must-stand-in-the-queue-CPC-trade-unions/342-237327	/tmp/news_lk2/articles/09/09d386b6.json
economy-next-com	1652951400	Sri Lanka to impose LC deposit margins to discourage imports	https://economynext.com/sri-lanka-to-impose-lc-deposit-margins-to-discourage-imports-94461/	/tmp/news_lk2/articles/5f/5f783cef.json
news-first-lk	1652950980	Price of loaf of bread increased by Rs.30/-	https://www.newsfirst.lk/2022/05/19/price-of-loaf-of-bread-increased-by-rs-30/	/tmp/news_lk2/articles/a3/a3e21884.json
daily-mirror-lk	1652950800	Some MPs requested for hotel stay unless arrangements are made to obtain fuel: Speaker	https://www.dailymirror.lk/latest_news/Some-MPs-requested-for-hotel-stay-unless-arrangements-are-made-to-obtain-fuel-Speaker/342-237326	/tmp/news_lk2/articles/b4/b4ad5971.json
daily-mirror-lk	1652950800	Some MPs requested for hotel stay unless arrangements are made to obtain fuel: Speaker	https://www.dailymirror.lk/breaking_news/Some-MPs-requested-for-hotel-stay-unless-arrangements-are-made-to-obtain-fuel-Speaker/108-237326	/tmp/news_lk2/articles/ff/ff324a4f.json
ada-derana-lk	1652950740	Price of bread increased from midnight today	http://www.adaderana.lk/news/82530/price-of-bread-increased-from-midnight-today	/tmp/news_lk2/articles/87/87f0d474.json
ada-derana-lk	1652950440	Farmers to receive chemical fertilizer for Rs. 10,000 per bag	http://www.adaderana.lk/news/82529/farmers-to-receive-chemical-fertilizer-for-rs-10000-per-bag	/tmp/news_lk2/articles/59/59c31e9f.json
news-first-lk	1652949900	Court rejects Police request to stop IUSF protest	https://www.newsfirst.lk/2022/05/19/court-rejects-police-request-to-stop-iusf-protest/	/tmp/news_lk2/articles/2f/2f1123eb.json
daily-mirror-lk	1652949540	MR did not arrive to Parliament by air, his office clarifies	https://www.dailymirror.lk/latest_news/MR-did-not-arrive-to-Parliament-by-air-his-office-clarifies/342-237325	/tmp/news_lk2/articles/63/6319beaf.json
daily-mirror-lk	1652949540	MR did not arrive to Parliament by air, his office clarifies	https://www.dailymirror.lk/breaking_news/MR-did-not-arrive-to-Parliament-by-air-his-office-clarifies/108-237325	/tmp/news_lk2/articles/44/44f49a0d.json
daily-mirror-lk	1652949420	Fuel sold at higher prices from Kolonnawa storage terminal, per liter above Rs.500: SUTUF	https://www.dailymirror.lk/breaking_news/Fuel-sold-at-higher-prices-from-Kolonnawa-storage-terminal-per-liter-above-Rs-500-SUTUF/108-237324	/tmp/news_lk2/articles/a2/a2807170.json
daily-mirror-lk	1652949420	Fuel sold at higher prices from Kolonnawa storage terminal, per liter above Rs.500: SUTUF	https://www.dailymirror.lk/latest_news/Fuel-sold-at-higher-prices-from-Kolonnawa-storage-terminal-per-liter-above-Rs-500-SUTUF/342-237324	/tmp/news_lk2/articles/07/07b261fb.json
daily-mirror-lk	1652949420	Fuel sold at higher prices from Kolonnawa storage terminal: SUTUF	https://www.dailymirror.lk/latest_news/Fuel-sold-at-higher-prices-from-Kolonnawa-storage-terminal-SUTUF/342-237324	/tmp/news_lk2/articles/f2/f2ef3697.json
news-first-lk	1652949120	47-year-old male injured during assault near Beire Lake on 9th May, dies.	https://www.newsfirst.lk/2022/05/19/47-year-old-male-injured-during-assault-near-beire-lake-on-9th-may-dies/	/tmp/news_lk2/articles/c0/c0d2b763.json
daily-mirror-lk	1652949000	MR should have retired from politics after second term as Prez: Chamal	https://www.dailymirror.lk/breaking_news/MR-should-have-retired-from-politics-after-second-term-as-Prez-Chamal/108-237323	/tmp/news_lk2/articles/36/365222b4.json
daily-mirror-lk	1652949000	MR should have retired from politics after second term as Prez: Chamal	https://www.dailymirror.lk/latest_news/MR-should-have-retired-from-politics-after-second-term-as-Prez-Chamal/342-237323	/tmp/news_lk2/articles/70/70f78dba.json
daily-mirror-lk	1652949000	MR should have retired from politics after second term as Prez: Chamal	https://www.dailymirror.lk/top_story/MR-should-have-retired-from-politics-after-second-term-as-Prez-Chamal/155-237323	/tmp/news_lk2/articles/9d/9d864ff7.json
economy-next-com	1652948880	Sri Lanka will control interest rates with OMO, direct bill purchases: CB Governor	https://economynext.com/sri-lanka-will-control-interest-rates-with-omo-direct-bill-purchases-cb-governor-94462/	/tmp/news_lk2/articles/32/322b6859.json
ada-derana-lk	1652948520	Court rejects police request seeking order against IUSF protest	http://www.adaderana.lk/news/82528/court-rejects-police-request-seeking-order-against-iusf-protest	/tmp/news_lk2/articles/4d/4dc9770b.json
economy-next-com	1652947380	Sri Lanka legislators sought hotel accommodation amid petrol shortages: Speaker	https://economynext.com/sri-lanka-legislators-sought-hotel-accommodation-amid-petrol-shortages-speaker-94458/	/tmp/news_lk2/articles/3b/3b528051.json
ada-derana-lk	1652947260	School holidays from tomorrow until end of O/L exam	http://www.adaderana.lk/news/82527/school-holidays-from-tomorrow-until-end-of-ol-exam	/tmp/news_lk2/articles/34/34c64bb4.json
ada-derana-lk	1652947260	First phase of first school term ends tomorrow	http://www.adaderana.lk/news/82527/first-phase-of-first-school-term-ends-tomorrow	/tmp/news_lk2/articles/d2/d2ce07de.json
news-first-lk	1652944860	President Rajapaksa attends War Heroes’ Day commemoration	https://www.newsfirst.lk/2022/05/19/president-rajapaksa-attends-war-heroes-day-commemoration/	/tmp/news_lk2/articles/b0/b0998256.json
daily-mirror-lk	1652944140	Issuing fuel for VIPs/MPs at police garage stopped: Minister	https://www.dailymirror.lk/breaking_news/Issuing-fuel-for-VIPsMPs-at-police-garage-stopped-Minister/108-237322	/tmp/news_lk2/articles/75/75c0e3e8.json
daily-mirror-lk	1652944140	Issuing fuel for VIPs/MPs at police garage stopped: Minister	https://www.dailymirror.lk/top_story/Issuing-fuel-for-VIPsMPs-at-police-garage-stopped-Minister/155-237322	/tmp/news_lk2/articles/44/44e4b4ac.json
daily-mirror-lk	1652944140	Issuing fuel for VIPs/MPs at police garage stopped: Minister	https://www.dailymirror.lk/latest_news/Issuing-fuel-for-VIPsMPs-at-police-garage-stopped-Minister/342-237322	/tmp/news_lk2/articles/85/859ab5cd.json
daily-mirror-lk	1652944140	Issuing fuel for VIPs at police garage stopped: Minister	https://www.dailymirror.lk/latest_news/Issuing-fuel-for-VIPs-at-police-garage-stopped-Minister/342-237322	/tmp/news_lk2/articles/14/14a56eed.json
daily-mirror-lk	1652943660	First school term - 2022 ends tomorrow	https://www.dailymirror.lk/latest_news/First-school-term-2022-ends-tomorrow/342-237321	/tmp/news_lk2/articles/7b/7bbd396f.json
daily-mirror-lk	1652943660	First school term - 2022 ends tomorrow	https://www.dailymirror.lk/breaking_news/First-school-term-2022-ends-tomorrow/108-237321	/tmp/news_lk2/articles/d8/d8c34a1b.json
economy-next-com	1652942700	Sri Lanka to crack down on foreign currency note holders: CB Governor	https://economynext.com/sri-lanka-to-crack-down-on-foreign-currency-note-holders-cb-governor-94457/	/tmp/news_lk2/articles/21/21b42327.json
news-first-lk	1652942460	Sri Lanka stops issuing fuel to MPs from Police filling station	https://www.newsfirst.lk/2022/05/19/sri-lanka-stops-issuing-fuel-to-mps-from-police-filling-station/	/tmp/news_lk2/articles/73/73ccf9b4.json
daily-mirror-lk	1652941800	Ships with petrol, gas arrive at port	https://www.dailymirror.lk/breaking_news/Ships-with-petrol-gas-arrive-at-port/108-237320	/tmp/news_lk2/articles/ed/ed2a98cb.json
daily-mirror-lk	1652941800	Ships with petrol, gas arrive at ports	https://www.dailymirror.lk/latest_news/Ships-with-petrol-gas-arrive-at-ports/342-237320	/tmp/news_lk2/articles/3a/3a29ec56.json
daily-mirror-lk	1652941800	Ships with petrol, gas arrive at port	https://www.dailymirror.lk/latest_news/Ships-with-petrol-gas-arrive-at-port/342-237320	/tmp/news_lk2/articles/ad/adf894e2.json
ada-derana-lk	1652941680	Protests demanding fuel interrupt vehicular movement in many areas	http://www.adaderana.lk/news/82526/protests-demanding-fuel-interrupt-vehicular-movement-in-many-areas	/tmp/news_lk2/articles/e1/e124f4be.json
ada-derana-lk	1652941680	Protests demanding fuel disrupt vehicular movement in many areas	http://www.adaderana.lk/news/82526/protests-demanding-fuel-disrupt-vehicular-movement-in-many-areas	/tmp/news_lk2/articles/84/84adde7e.json
news-first-lk	1652941440	Non-Essential State Employees stay at home on Friday (20) & avoid all non-essential travel, says Prime Minister	https://www.newsfirst.lk/2022/05/19/non-essential-state-employees-stay-at-home-on-friday-20-avoid-all-non-essential-travel-says-prime-minister/	/tmp/news_lk2/articles/5f/5ffadabb.json
economy-next-com	1652941320	Sri Lanka PM asks COPE to summon Litro Gas officials over distribution delay	https://economynext.com/sri-lanka-pm-asks-cope-to-summon-litro-gas-officials-over-distribution-delay-94456/	/tmp/news_lk2/articles/20/2082205a.json
ada-derana-lk	1652940900	Non-essential public workers not required to report to work tomorrow - PM	http://www.adaderana.lk/news/82525/non-essential-public-workers-not-required-to-report-to-work-tomorrow-pm-	/tmp/news_lk2/articles/06/06a9fe50.json
ada-derana-lk	1652940900	Non-essential public workers asked not to report to work tomorrow	http://www.adaderana.lk/news/82525/non-essential-public-workers-asked-not-to-report-to-work-tomorrow	/tmp/news_lk2/articles/8c/8cca8ffa.json
daily-mirror-lk	1652940780	Summon LITRO before COPE for delaying LP gas supply: PM	https://www.dailymirror.lk/breaking_news/Summon-LITRO-before-COPE-for-delaying-LP-gas-supply-PM/108-237318	/tmp/news_lk2/articles/48/48151f2e.json
daily-mirror-lk	1652940780	Summon LITRO before COPE for delaying LP gas supply: PM	https://www.dailymirror.lk/latest_news/Summon-LITRO-before-COPE-for-delaying-LP-gas-supply-PM/342-237318	/tmp/news_lk2/articles/a0/a0441773.json
daily-mirror-lk	1652940300	PM requests non-essential public sector staff not to report for duty tomorrow	https://www.dailymirror.lk/breaking_news/PM-requests-non-essential-public-sector-staff-not-to-report-for-duty-tomorrow/108-237316	/tmp/news_lk2/articles/63/632fe5ff.json
daily-mirror-lk	1652940300	PM requests non-essential public sector staff not to report for duty tomorrow	https://www.dailymirror.lk/latest_news/PM-requests-non-essential-public-sector-staff-not-to-report-for-duty-tomorrow/342-237316	/tmp/news_lk2/articles/c6/c672f8b9.json
daily-mirror-lk	1652940120	Prima flour price up by Rs. 40 from today	https://www.dailymirror.lk/latest_news/Prima-flour-price-up-by-Rs-40-from-today/342-237317	/tmp/news_lk2/articles/10/1000aa61.json
daily-mirror-lk	1652940120	Prima flour price up by Rs. 40 from today	https://www.dailymirror.lk/breaking_news/Prima-flour-price-up-by-Rs-40-from-today/108-237317	/tmp/news_lk2/articles/2c/2cdff81d.json
ada-derana-lk	1652939880	No MP given fuel at subsidized rates; Energy Minister refutes claims	http://www.adaderana.lk/news/82524/no-mp-given-fuel-at-subsidized-rates-energy-minister-refutes-claims	/tmp/news_lk2/articles/4c/4cdaf135.json
news-first-lk	1652939460	Wheat Flour prices increased	https://www.newsfirst.lk/2022/05/19/wheat-flour-prices-increased-3/	/tmp/news_lk2/articles/97/9714aa41.json
economy-next-com	1652938980	Sri Lanka fuel crisis: state workers asked to stay home, public asked to limit travel on May 20	https://economynext.com/sri-lanka-fuel-crisis-state-workers-asked-to-stay-home-public-asked-to-limit-travel-on-may-20-94453/	/tmp/news_lk2/articles/7b/7bdeaa77.json
ada-derana-lk	1652938860	Price of wheat flour goes up	http://www.adaderana.lk/news/82523/price-of-wheat-flour-goes-up	/tmp/news_lk2/articles/a5/a5d855aa.json
news-first-lk	1652938020	Police garage dispenser NOT updated in years, Energy Minister says MPs NOT sold fuel at subsidized rates	https://www.newsfirst.lk/2022/05/19/police-garage-dispenser-not-updated-in-years-energy-minister-says-mps-not-sold-fuel-at-subsidized-rates/	/tmp/news_lk2/articles/7f/7f3aae0f.json
economy-next-com	1652937360	Sri Lanka military not given orders to shoot on sight: prime minister	https://economynext.com/sri-lanka-military-not-given-orders-to-shoot-on-sight-prime-minister-94452/	/tmp/news_lk2/articles/93/93dac150.json
daily-mirror-lk	1652937120	Priest came under attack voices for peace	https://www.dailymirror.lk/latest_news/Priest-came-under-attack-voices-for-peace/342-237319	/tmp/news_lk2/articles/ea/ea4e651c.json
daily-mirror-lk	1652937120	Priest who came under attack voices for peace	https://www.dailymirror.lk/breaking_news/Priest-who-came-under-attack-voices-for-peace/108-237319	/tmp/news_lk2/articles/6e/6ef4a7cf.json
daily-mirror-lk	1652937120	Priest who came under attack voices for peace	https://www.dailymirror.lk/latest_news/Priest-who-came-under-attack-voices-for-peace/342-237319	/tmp/news_lk2/articles/5c/5ca86887.json
ada-derana-lk	1652936820	Road from Maligawatte to Panchikawatte blocked by protest	http://www.adaderana.lk/news/82522/road-from-maligawatte-to-panchikawatte-blocked-by-protest	/tmp/news_lk2/articles/63/63560e49.json
daily-mirror-lk	1652936340	No MPs, VIPs or anyone given fuel at subsidised rates: Minister	https://www.dailymirror.lk/latest_news/No-MPs-VIPs-or-anyone-given-fuel-at-subsidised-rates-Minister/342-237314	/tmp/news_lk2/articles/0f/0fcae28e.json
daily-mirror-lk	1652936340	No MPs, VIPs or anyone given fuel at subsidised rates: Minister	https://www.dailymirror.lk/breaking_news/No-MPs-VIPs-or-anyone-given-fuel-at-subsidised-rates-Minister/108-237314	/tmp/news_lk2/articles/e4/e4935afa.json
ada-derana-lk	1652936160	Jagath Samarawickrama sworn in to fill late MP Amarakeerthi’s vacant seat	http://www.adaderana.lk/news/82521/jagath-samarawickrama-sworn-in-to-fill-late-mp-amarakeerthis-vacant-seat	/tmp/news_lk2/articles/cb/cbd4da53.json
daily-mirror-lk	1652936100	Jagath Samarawickrame sworn in as MP	https://www.dailymirror.lk/latest_news/Jagath-Samarawickrame-sworn-in-as-MP/342-237315	/tmp/news_lk2/articles/bb/bb6fb073.json
daily-mirror-lk	1652936100	Jagath Samarawickrame sworn in as MP	https://www.dailymirror.lk/breaking_news/Jagath-Samarawickrame-sworn-in-as-MP/108-237315	/tmp/news_lk2/articles/98/9896748f.json
news-first-lk	1652935800	Jagath Samarawickrama sworn in as a Member of Parliament	https://www.newsfirst.lk/2022/05/19/jagath-samarawickrama-sworn-in-as-a-member-of-parliament/	/tmp/news_lk2/articles/91/91a5033e.json
economy-next-com	1652935680	Sri Lanka Podujana Peramuna fills vacancy left by murdered legislator	https://economynext.com/sri-lanka-podujana-peramuna-fills-vacancy-left-by-murdered-legislator-94450/	/tmp/news_lk2/articles/ce/ce21e600.json
ada-derana-lk	1652935620	Shipment of 3,500 MT of LP gas arrives in Sri Lanka	http://www.adaderana.lk/news/82520/shipment-of-3500-mt-of-lp-gas-arrives-in-sri-lanka	/tmp/news_lk2/articles/53/53ec9c2b.json
news-first-lk	1652934540	Sri Lanka: Detectives record statements from ruling party lawmakers on attacks on peaceful protests	https://www.newsfirst.lk/2022/05/19/sri-lanka-detectives-record-statements-from-ruling-party-lawmakers-on-attacks-on-peaceful-protests/	/tmp/news_lk2/articles/ea/ea5dfe61.json
daily-mirror-lk	1652932560	Unfair pay cut may force GMOA to trade union action	https://www.dailymirror.lk/latest_news/Unfair-pay-cut-may-force-GMOA-to-trade-union-action/342-237292	/tmp/news_lk2/articles/b5/b50d844a.json
daily-mirror-lk	1652932560	Unfair pay cut may force GMOA to trade union action	https://www.dailymirror.lk/breaking_news/Unfair-pay-cut-may-force-GMOA-to-trade-union-action/108-237292	/tmp/news_lk2/articles/2b/2b01ca09.json
news-first-lk	1652931600	Selected vehicles get fuel from Police Transport Division; Netizens question price difference	https://www.newsfirst.lk/2022/05/19/selected-vehicles-get-fuel-from-police-transport-division-netizens-question-price-difference/	/tmp/news_lk2/articles/76/7656253d.json
news-first-lk	1652931240	CBSL decides to maintain SDFR & SLFR rates at current levels	https://www.newsfirst.lk/2022/05/19/cbsl-decides-to-maintain-sdfr-slfr-rates-at-current-levels/	/tmp/news_lk2/articles/95/958e691f.json
daily-mirror-lk	1652930880	Sri Lankans swipe their credit cards more as going gets tougher	https://www.dailymirror.lk/latest_news/Sri-Lankans-swipe-their-credit-cards-more-as-going-gets-tougher/342-237283	/tmp/news_lk2/articles/13/13cbc112.json
daily-mirror-lk	1652930880	Sri Lankans swipe their credit cards more as going gets tougher	https://www.dailymirror.lk/business-news/Sri-Lankans-swipe-their-credit-cards-more-as-going-gets-tougher/273-237283	/tmp/news_lk2/articles/87/87ee0776.json
daily-mirror-lk	1652930880	Sri Lankans swipe their credit cards more as going gets tougher	https://www.dailymirror.lk/breaking_news/Sri-Lankans-swipe-their-credit-cards-more-as-going-gets-tougher/108-237283	/tmp/news_lk2/articles/1d/1dd68b1b.json
daily-mirror-lk	1652929800	21A to cabinet next week	https://www.dailymirror.lk/latest_news/21A-to-cabinet-next-week/342-237290	/tmp/news_lk2/articles/4b/4b345267.json
daily-mirror-lk	1652929800	21A to cabinet next week	https://www.dailymirror.lk/top_story/21A-to-cabinet-next-week/155-237290	/tmp/news_lk2/articles/28/283f67ee.json
daily-mirror-lk	1652929800	21A to cabinet next week	https://www.dailymirror.lk/breaking_news/21A-to-cabinet-next-week/108-237290	/tmp/news_lk2/articles/8a/8ae8a35a.json
ada-derana-lk	1652929140	Central Bank decides to keep policy rates unchanged	http://www.adaderana.lk/news/82519/central-bank-decides-to-keep-policy-rates-unchanged	/tmp/news_lk2/articles/41/41a809bb.json
daily-mirror-lk	1652928720	Another 45 days would take to streamline LP gas distribution: Litro	https://www.dailymirror.lk/latest_news/Another-45-days-would-take-to-streamline-LP-gas-distribution-Litro/342-237291	/tmp/news_lk2/articles/d4/d49073c4.json
daily-mirror-lk	1652928720	Another 45 days would take to streamline LP gas distribution: Litro	https://www.dailymirror.lk/breaking_news/Another-45-days-would-take-to-streamline-LP-gas-distribution-Litro/108-237291	/tmp/news_lk2/articles/a1/a134292e.json
ada-derana-lk	1652928000	CID records statements from three more MPs	http://www.adaderana.lk/news/82518/cid-records-statements-from-three-more-mps	/tmp/news_lk2/articles/f3/f3853578.json
daily-mirror-lk	1652926440	Susil, Nimal Siripala, Anura Yapa, Mahinda Amaraweera to receive posts	https://www.dailymirror.lk/latest_news/Susil-Nimal-Siripala-Anura-Yapa-Mahinda-Amaraweera-to-receive-posts/342-237289	/tmp/news_lk2/articles/b0/b0bd40a5.json
daily-mirror-lk	1652926440	Susil, Nimal Siripala, Anura Yapa , Mahinda Amaraweera to receive posts	https://www.dailymirror.lk/breaking_news/Susil-Nimal-Siripala-Anura-Yapa-Mahinda-Amaraweera-to-receive-posts/108-237289	/tmp/news_lk2/articles/a6/a64e9d01.json
economy-next-com	1652926200	Sri Lanka policy rate unchanged as market rates rise, money printing warnings	https://economynext.com/sri-lanka-policy-rate-unchanged-as-market-rates-rise-money-printing-warnings-94431/	/tmp/news_lk2/articles/d3/d3268886.json
economy-next-com	1652926200	Sri Lanka keeps policy rate at 14.50-pct as market rates rise	https://economynext.com/sri-lanka-keeps-policy-rate-at-14-50-pct-as-market-rates-rise-94431/	/tmp/news_lk2/articles/74/740f03bb.json
ada-derana-lk	1652926020	South-west monsoon establishes over the island	http://www.adaderana.lk/news/82517/south-west-monsoon-establishes-over-the-island	/tmp/news_lk2/articles/82/8266d922.json
news-first-lk	1652924640	Gammadda Announces Partnership with two Major US Universities	https://www.newsfirst.lk/2022/05/19/gammadda-announces-partnership-with-two-major-us-universities/	/tmp/news_lk2/articles/1e/1eb53d24.json
daily-mirror-lk	1652921280	China offers shipment of diesel , but no response from Sri Lanka	https://www.dailymirror.lk/latest_news/China-offers-shipment-of-diesel-but-no-response-from-Sri-Lanka/342-237288	/tmp/news_lk2/articles/8f/8f961200.json
daily-mirror-lk	1652921280	China offers shipment of diesel , but no response from Sri Lanka	https://www.dailymirror.lk/breaking_news/China-offers-shipment-of-diesel-but-no-response-from-Sri-Lanka/108-237288	/tmp/news_lk2/articles/19/19796583.json
economy-next-com	1652920920	Sri Lanka’s ex-minister assumed police chief’s powers	https://economynext.com/sri-lankas-ex-minister-assumed-police-chiefs-powers-94430/	/tmp/news_lk2/articles/72/72bd5d54.json
daily-mirror-lk	1652914020	UN calls on SL to prioritise women when rolling out relief strategies during ongoing crisis	https://www.dailymirror.lk/breaking_news/UN-calls-on-SL-to-prioritise-women-when-rolling-out-relief-strategies-during-ongoing-crisis/108-237284	/tmp/news_lk2/articles/9a/9ac44015.json
daily-mirror-lk	1652914020	UN calls on SL to prioritise women when rolling out relief strategies during ongoing crisis	https://www.dailymirror.lk/business-news/UN-calls-on-SL-to-prioritise-women-when-rolling-out-relief-strategies-during-ongoing-crisis/273-237284	/tmp/news_lk2/articles/2e/2e6e492f.json
daily-mirror-lk	1652913900	JPMorgan backs Sri Lanka bonds on bets that crippling crisis to ease	https://www.dailymirror.lk/business-news/JPMorgan-backs-Sri-Lanka-bonds-on-bets-that-crippling-crisis-to-ease/273-237282	/tmp/news_lk2/articles/64/64561a25.json
daily-mirror-lk	1652913900	JPMorgan backs Sri Lanka bonds on bets that crippling crisis to ease	https://www.dailymirror.lk/breaking_news/JPMorgan-backs-Sri-Lanka-bonds-on-bets-that-crippling-crisis-to-ease/108-237282	/tmp/news_lk2/articles/7c/7c59af1c.json
daily-mirror-lk	1652912280	Continuing economic crisis in Sri Lanka and its far-reaching repercussions  for women and girls	https://www.dailymirror.lk/plus/Continuing-economic-crisis-in-Sri-Lanka-and-its-far-reaching-repercussions-for-women-and-girls/352-237271	/tmp/news_lk2/articles/a5/a5a3a1f4.json
daily-mirror-lk	1652912280	Continuing economic crisis in Sri Lanka and its far-reaching repercussions  for women and girls	https://www.dailymirror.lk/recomended-news/Continuing-economic-crisis-in-Sri-Lanka-and-its-far-reaching-repercussions-for-women-and-girls/277-237271	/tmp/news_lk2/articles/54/5408bb4d.json
daily-mirror-lk	1652912280	Continuing economic crisis in Sri Lanka and its far-reaching repercussions  for women and girls	https://www.dailymirror.lk/insight/Continuing-economic-crisis-in-Sri-Lanka-and-its-far-reaching-repercussions-for-women-and-girls/374-237271	/tmp/news_lk2/articles/4d/4d3fd6d1.json
economy-next-com	1652912040	Sri Lankans commemorate War Heroes Day, Tamil Genocide Day on same day	https://economynext.com/sri-lankans-commemorate-war-heroes-day-tamil-genocide-day-on-same-day-94428/	/tmp/news_lk2/articles/e1/e11fb5e7.json
daily-mirror-lk	1652911620	Hopes regarding fuel, electricity thin as queues suggest darker days	https://www.dailymirror.lk/plus/Hopes-regarding-fuel-electricity-thin-as-queues-suggest-darker-days/352-237270	/tmp/news_lk2/articles/b4/b4060bed.json
daily-mirror-lk	1652911500	May Day May Day May Day	https://www.dailymirror.lk/plus/May-Day-May-Day-May-Day/352-237269	/tmp/news_lk2/articles/cf/cf77abe6.json
daily-mirror-lk	1652911320	Personalities and Systems	https://www.dailymirror.lk/opinion/Personalities-and-Systems/172-237268	/tmp/news_lk2/articles/0c/0c418867.json
daily-mirror-lk	1652911200	Rulers, who ruined Sri Lanka, must pay the price	https://www.dailymirror.lk/opinion/Rulers-who-ruined-Sri-Lanka-must-pay-the-price/172-237267	/tmp/news_lk2/articles/a5/a593b810.json
economy-next-com	1652903520	Sri Lanka ex-minister says police chief, top govt official failed attack over unarmed protesters	https://economynext.com/sri-lanka-ex-minister-says-police-chief-top-govt-official-failed-attack-over-unarmed-protesters-94425/	/tmp/news_lk2/articles/79/7920df14.json
ada-derana-lk	1652901960	‘India looks a lot like Sri Lanka’: Rahul Gandhi slams Modi govt over economy	http://www.adaderana.lk/news/82516/india-looks-a-lot-like-sri-lanka-rahul-gandhi-slams-modi-govt-over-economy	/tmp/news_lk2/articles/4d/4d7db0e7.json
economy-next-com	1652899920	Sri Lanka stocks fall on profit taking amid default woes; turnover hits 7-wk high	https://economynext.com/sri-lanka-stocks-fall-on-profit-taking-amid-default-woes-turnover-hits-7-wk-high-94424/	/tmp/news_lk2/articles/bd/bdcd5c87.json
daily-ft-lk	1652898600	Indian Supreme Court frees convict in Rajiv Gandhi assassination case	https://www.ft.lk/news/Indian-Supreme-Court-frees-convict-in-Rajiv-Gandhi-assassination-case/56-735001	/tmp/news_lk2/articles/f6/f610fcf7.json
daily-ft-lk	1652898600	SLPP claims Basil R did not conspire to get its candidate elected as Deputy Speaker	https://www.ft.lk/news/SLPP-claims-Basil-R-did-not-conspireto-get-its-candidate-elected-as-Deputy-Speaker/56-734998	/tmp/news_lk2/articles/9b/9ba354d7.json
daily-ft-lk	1652898600	CEAT rolls out new premium retail concepts in Sri Lanka to match brand’s growth	https://www.ft.lk/news/CEAT-rolls-out-new-premium-retail-concepts-in-Sri-Lanka-to-match-brand-s-growth/56-735004	/tmp/news_lk2/articles/90/9074dcdf.json
daily-ft-lk	1652898600	UK Opposition Leader suggests taking SL to International Criminal Court	https://www.ft.lk/news/UK-Opposition-Leader-suggests-taking-SL-to-International-Criminal-Court/56-735000	/tmp/news_lk2/articles/df/df5beeb1.json
daily-ft-lk	1652898600	National Chamber of Exporters expects stability under new PM	https://www.ft.lk/news/National-Chamber-of-Exporters-expects-stability-under-new-PM/56-735006	/tmp/news_lk2/articles/b7/b770ec99.json
daily-ft-lk	1652898600	President says threats to national security must be defeated with unity	https://www.ft.lk/news/President-says-threats-to-national-security-must-be-defeated-with-unity/56-734997	/tmp/news_lk2/articles/a6/a6f322cd.json
daily-ft-lk	1652898600	SLPP MPs Sanath Nishantha, Milan Jayathilake remanded till 25 May	https://www.ft.lk/news/SLPP-MPs-Sanath-Nishantha-Milan-Jayathilake-remanded-till-25-May/56-734999	/tmp/news_lk2/articles/4b/4bc059e4.json
daily-ft-lk	1652898600	Sajith seeks chairmanship of Committee on Public Finance, COPE and COPA for SJB MPs	https://www.ft.lk/news/Sajith-seeks-chairmanship-of-Committee-on-Public-Finance-COPE-and-COPA-for-SJB-MPs/56-735002	/tmp/news_lk2/articles/e6/e621aca7.json
daily-ft-lk	1652898600	Officer-in-Charge for UN Women Asia and the Pacific visits Sri Lanka	https://www.ft.lk/news/Officer-in-Charge-for-UN-Women-Asia-and-the-Pacific-visits-Sri-Lanka/56-735015	/tmp/news_lk2/articles/f2/f233c21b.json
daily-ft-lk	1652898600	India to share more information on palm oil smallholder model	https://www.ft.lk/news/India-to-share-more-information-on-palm-oil-smallholder-model/56-735005	/tmp/news_lk2/articles/e2/e2a5fd7f.json
daily-ft-lk	1652898600	Ceylon Chamber meets political party leaders to discuss economic, political crises	https://www.ft.lk/news/Ceylon-Chamber-meets-political-party-leaders-to-discuss-economic-political-crises/56-735003	/tmp/news_lk2/articles/0b/0b6d1f69.json
ada-derana-lk	1652898540	Exams chief on transport facilities for students sitting for O/Ls	http://www.adaderana.lk/news/82515/exams-chief-on-transport-facilities-for-students-sitting-for-ols	/tmp/news_lk2/articles/61/612f94d3.json
economy-next-com	1652898000	Sri Lanka’s May 9 attack on ruling MP houses “well organized” – Ex-cabinet spokesman	https://economynext.com/sri-lankas-may-9-attack-on-ruling-mp-houses-well-organized-ex-cabinet-spokesman-94420/	/tmp/news_lk2/articles/31/313ba6e1.json
island-lk	1652897100	Arrest masterminds	http://island.lk/arrest-masterminds/	/tmp/news_lk2/articles/54/548c6ea4.json
ada-derana-lk	1652890620	Ramesh Pathirana’s revelation in parliament regarding attack on protesters	http://www.adaderana.lk/news/82514/ramesh-pathiranas-revelation-in-parliament-regarding-attack-on-protesters	/tmp/news_lk2/articles/84/84641307.json
